user_id,transaction_date,month_key,amount,category,merchant,is_subscription,credit_score_impact_category,archetype,spending_velocity_7d,risk_score,is_fraud_flag
user_112,2024-01-17,2024-01,376.19620960220925,food_out,Nike,True,positive,Strategic,862.628413540008,0.10286948356128474,0
user_104,2024-09-21,2024-09,380.1590593988954,shopping_net,Starbucks,False,positive,Strategic,1668.4893568365069,0.05384098776558722,0
user_108,2024-04-03,2024-04,185.04053221955235,grocery_pos,Apple,False,positive,Frugal,1981.073483099342,0.20374138468879407,0
premium_user,2024-05-28,2024-05,480.74796782714577,grocery_pos,HighEndClub,False,positive,Impulsive,179.76459371781118,0.29619429990019014,0
user_102,2024-01-16,2024-01,128.40273843151232,utilities,Netflix,False,neutral,Conservative,585.1889760272961,0.021487953956477058,0
user_104,2024-07-28,2024-07,397.561067364477,food_out,Apple,True,neutral,Impulsive,1465.4338826271512,0.19635800921923438,0
user_111,2024-04-08,2024-04,29.140484650856465,subscriptions,GasStation,False,positive,Conservative,1447.3048170371349,0.07127291077408907,0
user_102,2024-05-11,2024-05,263.6657341718948,food_out,Amazon,False,positive,Conservative,399.72275697895435,0.2563769471768014,0
user_114,2024-07-03,2024-07,135.32170947119826,subscriptions,GasStation,False,positive,Impulsive,1862.7868457722514,0.26440398666025267,0
user_106,2024-08-15,2024-08,298.78058791700175,subscriptions,Spotify,False,neutral,Conservative,1241.262138903593,0.032676612890242394,0
user_102,2024-09-02,2024-09,149.70866605596538,food_out,Apple,False,negative,Frugal,1880.3551414770714,0.23669194101629107,0
user_103,2024-03-27,2024-03,323.9360103580629,health_fitness,Nike,False,neutral,Conservative,1890.4427139152408,0.08786313766106212,0
user_101,2024-06-24,2024-06,109.64177756582272,subscriptions,Hulu,False,neutral,Conservative,1619.9642347678184,0.12281803155025099,0
user_106,2024-05-08,2024-05,466.0098455983147,utilities,Amazon,False,positive,Frugal,284.0983647895884,0.09375964824487307,0
user_108,2024-01-15,2024-01,327.83084433450335,food_out,Amazon,False,neutral,Strategic,147.30464013574226,0.14272688659570962,0
user_105,2024-02-29,2024-02,404.2532313188776,subscriptions,Netflix,False,negative,Strategic,362.689309633498,0.2539222676113736,0
user_109,2024-03-03,2024-03,494.01198174256854,grocery_pos,Apple,False,neutral,Impulsive,567.5454137172712,0.20915168114046687,0
user_106,2024-03-21,2024-03,217.0755577042562,gas_transport,Hulu,False,positive,Frugal,761.8159609961932,0.1766552309662416,0
user_108,2024-09-03,2024-09,171.73513332446373,utilities,HighEndClub,True,negative,Conservative,1367.488485778021,0.1617279884001724,0
user_104,2024-06-02,2024-06,129.44053832384708,food_out,HighEndClub,False,positive,Frugal,892.2671510819213,0.18539049493493917,0
user_107,2024-07-14,2024-07,275.8809250094673,shopping_net,Apple,False,neutral,Frugal,284.07085867621834,0.24809132052876115,0
test_subject,2024-04-19,2024-04,411.33601297792256,utilities,HighEndClub,False,neutral,Conservative,737.7031736631695,0.15355346960448732,0
user_104,2024-08-21,2024-08,499.6927227344749,utilities,Apple,False,positive,Strategic,430.0432894397829,0.2826788757275251,0
user_111,2024-05-28,2024-05,182.4159248070313,grocery_pos,Apple,False,positive,Strategic,1119.593043123286,0.05169519160590334,0
user_101,2024-08-27,2024-08,371.74050006875245,utilities,Spotify,False,neutral,Conservative,933.3462983923334,0.16372732844983387,0
user_113,2024-09-01,2024-09,176.617237012588,food_out,HighEndClub,False,neutral,Frugal,1038.8852554130763,0.2250593136902022,0
user_104,2024-07-25,2024-07,302.28046542656733,entertainment,Walmart,False,neutral,Impulsive,754.4845498378883,0.10963193282221749,0
user_108,2024-07-14,2024-07,204.84577008081254,entertainment,Starbucks,False,positive,Strategic,1879.1525249059275,0.2993176835777901,0
user_108,2024-07-04,2024-07,458.9309884193854,grocery_pos,Apple,False,neutral,Impulsive,1449.8299169644085,0.13601522608025635,0
premium_user,2024-06-04,2024-06,207.3022645438515,food_out,Walmart,False,neutral,Impulsive,1586.6531294844872,0.197776065243668,0
user_113,2024-01-24,2024-01,316.08079970215005,shopping_net,Walmart,False,positive,Strategic,1838.9099198995943,0.15774526505103567,0
user_109,2024-06-30,2024-06,170.5298455627,subscriptions,Hulu,False,negative,Conservative,451.07494732202304,0.14246053635298236,0
user_104,2024-06-05,2024-06,86.11333846569303,grocery_pos,Hulu,False,neutral,Frugal,159.55026583313736,0.19177071317549155,0
user_113,2024-03-16,2024-03,105.93565410780977,health_fitness,Apple,False,positive,Frugal,1987.1170019408241,0.26329728821683157,0
user_108,2024-04-14,2024-04,114.44932169206032,gas_transport,Hulu,False,neutral,Impulsive,1533.701222430505,0.1921198263181841,0
user_105,2024-05-10,2024-05,459.3090878864233,food_out,Amazon,False,neutral,Frugal,1969.9771865223377,0.2974253017702054,0
user_109,2024-04-21,2024-04,431.17538637274964,health_fitness,Amazon,False,neutral,Frugal,866.9925514297175,0.22057255372719753,0
user_102,2024-04-16,2024-04,431.60765524140464,utilities,Hulu,False,neutral,Strategic,806.7148569481636,0.021923184046076048,0
user_113,2024-01-26,2024-01,10.895646321743001,shopping_net,Spotify,False,positive,Impulsive,792.8082700714434,0.2182531226874459,0
user_104,2024-06-27,2024-06,346.6422172123331,subscriptions,Spotify,False,neutral,Strategic,491.9806088928353,0.1135193914531526,0
user_106,2024-01-13,2024-01,224.00893002398956,entertainment,Walmart,False,neutral,Frugal,1256.3704769491014,0.10093967425231111,0
user_113,2024-08-04,2024-08,220.5009674936825,shopping_net,Spotify,False,neutral,Frugal,962.5495031713183,0.18670417526587485,0
demo_user,2024-06-01,2024-06,459.37424291038735,subscriptions,Netflix,False,positive,Strategic,1897.3519287604659,0.2062503860878735,0
user_114,2024-07-13,2024-07,224.74946440818678,grocery_pos,Netflix,False,negative,Frugal,1921.3351375339273,0.24321826009556388,0
user_112,2024-03-17,2024-03,41.554956653528684,food_out,Netflix,False,positive,Impulsive,1910.0155809596847,0.15368422543105964,0
demo_user,2024-05-20,2024-05,308.3330237316331,shopping_net,Nike,False,neutral,Conservative,552.0202511513146,0.09246138678232378,0
user_103,2024-04-15,2024-04,101.76236933989514,shopping_net,Starbucks,False,positive,Conservative,1766.0955913964497,0.22395923524313546,0
user_110,2024-04-14,2024-04,130.85267543657113,food_out,Nike,False,positive,Conservative,109.40787757524005,0.17407490700659667,0
user_103,2024-06-05,2024-06,356.0627092672415,food_out,Starbucks,False,neutral,Impulsive,1693.7039132683421,0.04258044821541899,0
user_103,2024-06-02,2024-06,450.8179810806002,utilities,GasStation,False,positive,Frugal,745.6720656172297,0.09043460423405784,0
user_114,2024-08-13,2024-08,61.892374527695864,utilities,Netflix,False,positive,Conservative,134.69549863336604,0.11320853371816786,0
user_113,2024-02-03,2024-02,365.14436489692895,grocery_pos,Spotify,False,neutral,Conservative,1070.4735259274134,0.25194338845409575,0
user_106,2024-03-05,2024-03,27.505482427039514,entertainment,Netflix,False,neutral,Impulsive,1412.9675930633125,0.18666541132122508,0
test_subject,2024-03-06,2024-03,57.5822615167233,gas_transport,Walmart,False,neutral,Conservative,898.7029280564451,0.06340249067967318,0
user_106,2024-05-24,2024-05,169.21136903633342,entertainment,Spotify,False,neutral,Conservative,1629.6116208248354,0.26994109799486815,0
user_104,2024-08-23,2024-08,174.0798501712095,utilities,HighEndClub,False,neutral,Frugal,1147.1644302325076,0.19190717991269177,0
user_105,2024-07-14,2024-07,357.3608559160006,gas_transport,Spotify,False,neutral,Frugal,1513.2163678941167,0.2672826377771446,0
user_105,2024-02-13,2024-02,115.89995554337185,subscriptions,Walmart,True,positive,Conservative,1055.3555196473176,0.19006703186199883,0
demo_user,2024-03-09,2024-03,281.8430572713757,grocery_pos,Spotify,False,negative,Conservative,957.6557094731813,0.14138314877505245,0
user_113,2024-06-05,2024-06,260.8563774255415,health_fitness,Starbucks,False,negative,Frugal,871.2400063569216,0.020960932378761253,0
user_109,2024-07-01,2024-07,114.29577147139867,subscriptions,Nike,False,neutral,Conservative,1659.2005882216204,0.29743276657376483,0
user_108,2024-03-07,2024-03,117.16447070456753,grocery_pos,Hulu,False,neutral,Conservative,1518.6823187177868,0.05725437754812048,0
user_114,2024-01-01,2024-01,21.32707684412222,gas_transport,Nike,False,positive,Frugal,1939.0460684948712,0.2185441674511019,0
demo_user,2024-04-07,2024-04,438.8055187032497,subscriptions,HighEndClub,False,neutral,Conservative,1352.828313173404,0.015738464253118666,0
user_107,2024-01-26,2024-01,47.08493177083099,entertainment,Walmart,False,positive,Strategic,1438.9254913850039,0.04188223743174676,0
user_113,2024-07-13,2024-07,39.43411153942813,shopping_net,Netflix,False,positive,Impulsive,793.3196785704592,0.17881490687346657,0
user_109,2024-05-05,2024-05,200.32045584082007,grocery_pos,HighEndClub,True,neutral,Frugal,1599.9437158962585,0.2665820337943054,0
demo_user,2024-04-25,2024-04,464.98668109251025,grocery_pos,Apple,False,positive,Frugal,1416.9836172783346,0.26898861834250865,0
demo_user,2024-07-21,2024-07,289.64955915160976,shopping_net,Netflix,True,neutral,Frugal,1805.2856011221872,0.26474210008588867,0
user_105,2024-06-24,2024-06,379.72816666600596,food_out,Apple,False,neutral,Impulsive,1986.6744898213055,0.12949865665919572,0
demo_user,2024-01-03,2024-01,117.93189964797172,food_out,Amazon,False,negative,Frugal,761.7985370433972,0.060943470764746384,0
user_108,2024-09-19,2024-09,291.6346612171151,utilities,Amazon,False,positive,Conservative,746.6919324119202,0.083723454604578,0
user_108,2024-03-01,2024-03,168.29038326584177,grocery_pos,Apple,False,positive,Conservative,368.66434955209183,0.293547681002333,0
user_104,2024-04-30,2024-04,417.05572436828356,food_out,Netflix,False,neutral,Conservative,862.5249652587804,0.23767080899896026,0
test_subject,2024-04-29,2024-04,374.3936055503937,entertainment,GasStation,False,neutral,Strategic,249.52974861255873,0.054078127706928554,0
user_104,2024-08-24,2024-08,459.9277751904793,entertainment,HighEndClub,False,positive,Conservative,189.6468713634937,0.11433452824233126,0
user_113,2024-01-04,2024-01,426.6775705011746,entertainment,Hulu,False,positive,Impulsive,163.30142125247852,0.0801323524722551,0
test_subject,2024-06-08,2024-06,34.35499613331706,food_out,Spotify,False,positive,Strategic,1608.7498024345423,0.07823329428073088,0
user_105,2024-05-13,2024-05,84.42969601077388,food_out,Netflix,False,neutral,Strategic,568.2468881144525,0.18267710919995847,0
user_105,2024-08-15,2024-08,403.9657138241809,shopping_net,Starbucks,True,positive,Strategic,1172.5328277998458,0.13912080605019037,0
user_102,2024-08-13,2024-08,381.49637351838464,shopping_net,Nike,False,neutral,Conservative,386.7429712024687,0.041658523117725894,0
user_109,2024-09-20,2024-09,402.4842224073074,utilities,Starbucks,False,neutral,Conservative,1099.315896118876,0.21758916230148592,0
user_109,2024-07-13,2024-07,157.467401449772,shopping_net,HighEndClub,False,positive,Conservative,620.2431251803616,0.022334036528572764,0
user_109,2024-09-26,2024-09,252.91593786640124,subscriptions,Amazon,False,neutral,Frugal,767.7588323185206,0.24018880923414096,0
user_105,2024-06-23,2024-06,356.6100495547735,shopping_net,Starbucks,False,positive,Impulsive,586.0997301059741,0.17553567594916603,0
user_106,2024-01-31,2024-01,347.10038319495277,utilities,GasStation,False,negative,Frugal,107.00442422803725,0.13059847055173748,0
user_103,2024-05-11,2024-05,473.5738177740437,subscriptions,Starbucks,False,positive,Frugal,1308.7279188091159,0.20948379934608982,0
user_111,2024-09-14,2024-09,66.54758859526052,grocery_pos,Spotify,False,positive,Impulsive,294.9290994425114,0.22434898070838058,0
user_108,2024-04-20,2024-04,368.8455607448219,health_fitness,Spotify,False,neutral,Conservative,1451.9595894605175,0.23874943973866652,0
user_112,2024-06-28,2024-06,27.666058403135136,utilities,Netflix,False,positive,Impulsive,1626.651643290242,0.28237198845188327,0
user_106,2024-09-03,2024-09,37.85956110781407,grocery_pos,SuperStore,True,positive,Frugal,1978.24877327956,0.23767753150898233,0
user_105,2024-01-03,2024-01,363.6590057780699,health_fitness,Amazon,False,positive,Frugal,314.11340243084396,0.16820639215810437,0
user_109,2024-02-06,2024-02,471.88226015734216,subscriptions,GasStation,False,positive,Impulsive,789.0960451874092,0.1431513344935909,0
user_106,2024-01-01,2024-01,474.1124736298013,food_out,HighEndClub,False,positive,Impulsive,610.2859123242147,0.06983851554692168,0
user_112,2024-01-09,2024-01,493.3784715780389,subscriptions,SuperStore,False,negative,Impulsive,553.9493904559225,0.14497858938583025,0
user_104,2024-06-22,2024-06,261.3774502359558,shopping_net,Apple,False,neutral,Frugal,160.65033332994403,0.05615308918020102,0
user_108,2024-09-15,2024-09,46.35173461450676,subscriptions,SuperStore,False,positive,Impulsive,1825.1210211640941,0.21211853425444435,0
user_113,2024-03-06,2024-03,241.8616924292471,health_fitness,SuperStore,False,neutral,Frugal,1045.1953560436953,0.21170816187342067,0
user_112,2024-06-18,2024-06,40.26856927749519,food_out,SuperStore,False,positive,Strategic,521.7095842420549,0.16751438659621778,0
demo_user,2024-07-26,2024-07,37.355287067688906,gas_transport,Netflix,False,neutral,Conservative,271.3860395447749,0.261406217975102,0
user_103,2024-07-29,2024-07,241.54063151503243,food_out,Walmart,False,positive,Strategic,682.8620581734971,0.1342265136940946,0
user_111,2024-09-15,2024-09,291.21000700140286,subscriptions,Spotify,False,positive,Frugal,1120.8027775127587,0.05008654463953359,0
user_111,2024-08-07,2024-08,223.06846152988467,grocery_pos,SuperStore,True,positive,Impulsive,514.7218553750226,0.026716416157635012,0
user_112,2024-01-07,2024-01,137.112255218069,shopping_net,Walmart,False,positive,Conservative,458.77044985160273,0.0498505631044597,0
user_106,2024-01-15,2024-01,407.6491042608515,utilities,GasStation,False,neutral,Conservative,1206.3069708064552,0.21841375277929465,0
user_104,2024-08-17,2024-08,131.8764033312344,gas_transport,Apple,False,neutral,Conservative,1604.8652703909852,0.14139487625681788,0
user_101,2024-07-11,2024-07,466.56521409036156,utilities,Nike,False,neutral,Impulsive,1315.2122587587992,0.19827780090875055,0
user_102,2024-05-03,2024-05,93.28667560449419,food_out,Walmart,False,positive,Strategic,848.2378426928838,0.2672061882663968,0
user_101,2024-04-29,2024-04,318.580122494232,grocery_pos,SuperStore,True,positive,Strategic,1438.9499764684854,0.15345740743096584,0
user_111,2024-02-01,2024-02,374.29959670962796,utilities,Starbucks,False,negative,Impulsive,785.6930802613011,0.20549273747448624,0
user_106,2024-08-07,2024-08,244.02415649511371,gas_transport,SuperStore,False,neutral,Frugal,1543.6406396412942,0.18364639705526828,0
premium_user,2024-02-02,2024-02,138.04551239391478,health_fitness,HighEndClub,False,negative,Strategic,790.0585134674706,0.2458703339140891,0
user_114,2024-03-16,2024-03,199.7643221729925,health_fitness,Walmart,False,positive,Conservative,1875.3962448098575,0.10142738596254931,0
user_102,2024-05-01,2024-05,348.8659888376736,grocery_pos,HighEndClub,False,neutral,Impulsive,1857.4891754863074,0.059442314110816116,0
user_113,2024-04-03,2024-04,140.66135382442877,food_out,Starbucks,False,neutral,Impulsive,1160.5166456915274,0.06893374836954395,0
user_101,2024-08-02,2024-08,339.7983766434085,food_out,Apple,False,positive,Conservative,823.823580241713,0.09714669818162724,0
user_113,2024-07-20,2024-07,231.85509451837734,gas_transport,Apple,True,neutral,Conservative,745.0086165572718,0.04415997463268671,0
user_106,2024-09-04,2024-09,238.94149451195682,utilities,Amazon,False,positive,Impulsive,256.797298414729,0.29159399663862057,0
user_114,2024-07-30,2024-07,270.8520043242985,grocery_pos,GasStation,False,positive,Conservative,302.22988837991124,0.23768570495604366,0
demo_user,2024-08-22,2024-08,54.750696849746184,utilities,Hulu,False,neutral,Conservative,1581.4293710295105,0.26104604932986736,0
test_subject,2024-04-15,2024-04,38.664649256365614,gas_transport,SuperStore,True,positive,Strategic,568.1509705936958,0.08002208606528473,0
user_106,2024-08-09,2024-08,124.66137545720122,gas_transport,Amazon,False,positive,Conservative,1300.5498138024036,0.1098114467439472,0
user_103,2024-09-22,2024-09,184.07535898962422,entertainment,Hulu,False,neutral,Strategic,877.2728640638242,0.18646632302090926,0
user_112,2024-06-30,2024-06,188.90797668311706,subscriptions,Hulu,False,positive,Impulsive,255.86591459666107,0.19749793436978944,0
user_109,2024-04-06,2024-04,420.460569393268,utilities,HighEndClub,False,neutral,Impulsive,1901.8028864046016,0.19310973403414383,0
user_113,2024-04-01,2024-04,231.10180887001664,shopping_net,HighEndClub,False,neutral,Strategic,1187.6323338172251,0.08640174903605632,0
user_101,2024-07-26,2024-07,233.97979943733006,health_fitness,Hulu,False,neutral,Strategic,272.3387988859629,0.23140173212438567,0
user_108,2024-07-16,2024-07,99.2418967284053,entertainment,Walmart,False,positive,Impulsive,1119.3202298983376,0.14443271231305274,0
user_112,2024-04-24,2024-04,117.39179298456595,shopping_net,HighEndClub,False,positive,Conservative,644.9692456830342,0.2890400764267818,0
user_106,2024-03-06,2024-03,324.40885936750925,gas_transport,Hulu,False,positive,Strategic,1884.9103137414622,0.11917840420727789,0
user_107,2024-07-22,2024-07,45.190358323483,gas_transport,GasStation,False,neutral,Conservative,1710.873247925217,0.020317100422043287,0
user_113,2024-09-01,2024-09,429.38610626158294,grocery_pos,Netflix,False,positive,Frugal,317.00194538708206,0.10243329121489006,0
user_114,2024-09-14,2024-09,441.7189935045439,food_out,Starbucks,False,positive,Impulsive,1468.2507882495026,0.0029471036067840405,0
user_103,2024-04-05,2024-04,27.603386496348268,grocery_pos,Spotify,False,positive,Strategic,550.0180491579611,0.06511097403019735,0
demo_user,2024-07-22,2024-07,239.01060968163497,entertainment,Apple,False,positive,Impulsive,647.8952806168935,0.29454018267309345,0
user_112,2024-09-17,2024-09,484.27972824402826,gas_transport,Hulu,False,neutral,Strategic,901.2826136497298,0.13451171192957184,0
user_102,2024-04-21,2024-04,304.7567605222767,entertainment,SuperStore,False,neutral,Conservative,1671.4208088867936,0.10247988602099196,0
user_108,2024-09-22,2024-09,415.75531570456053,subscriptions,Hulu,False,neutral,Frugal,561.9606116136326,0.03843564260306872,0
demo_user,2024-02-22,2024-02,68.75773225574412,subscriptions,HighEndClub,False,neutral,Frugal,1928.119384060801,0.1571064977479619,0
user_110,2024-06-16,2024-06,295.40689110982294,entertainment,Netflix,False,neutral,Conservative,799.4649226072804,0.2056343992277428,0
user_112,2024-02-06,2024-02,143.11788892593012,subscriptions,Netflix,True,neutral,Frugal,1991.1108247858426,0.08720569395680004,0
user_112,2024-06-29,2024-06,310.3045896909602,shopping_net,Spotify,False,neutral,Impulsive,423.0059553911417,0.12552181257333345,0
user_101,2024-04-20,2024-04,355.039959408281,subscriptions,Walmart,False,neutral,Frugal,317.2941199016409,0.2230894669389586,0
user_107,2024-01-31,2024-01,242.09617990568506,health_fitness,Walmart,False,neutral,Strategic,1615.603571008959,0.14785839566391448,0
user_109,2024-02-08,2024-02,428.27373749836084,shopping_net,GasStation,False,positive,Impulsive,998.6240559561254,0.0033713436349374734,0
demo_user,2024-07-19,2024-07,368.3065970318529,gas_transport,Walmart,False,positive,Frugal,1444.7395563982202,0.13785140987156919,0
user_106,2024-02-13,2024-02,278.4544513911876,shopping_net,Walmart,False,neutral,Conservative,719.920454713232,0.19042664664667983,0
user_107,2024-05-31,2024-05,256.25662117529737,gas_transport,Starbucks,False,neutral,Frugal,1339.601070072266,0.24056564788324922,0
user_102,2024-03-24,2024-03,139.61040342435587,health_fitness,Starbucks,False,neutral,Impulsive,968.0999918236605,0.009134973174631167,0
user_102,2024-02-07,2024-02,334.70049108993277,utilities,Nike,False,positive,Impulsive,1645.029475838854,0.07807837583931011,0
user_105,2024-07-04,2024-07,274.47601426155995,gas_transport,Spotify,False,neutral,Frugal,1840.904007472488,0.2777991886935116,0
user_112,2024-05-18,2024-05,493.7559656264664,health_fitness,Netflix,False,neutral,Frugal,1364.817537359658,0.11111574189457765,0
user_110,2024-05-06,2024-05,193.0503033188189,food_out,SuperStore,False,positive,Strategic,1800.258909297991,0.2907125748731138,0
user_113,2024-04-05,2024-04,223.51543057838515,health_fitness,SuperStore,False,positive,Frugal,254.53665519963153,0.2931296984261522,0
user_102,2024-05-09,2024-05,482.1755981198928,shopping_net,GasStation,False,positive,Conservative,188.54411217445949,0.13217246648679976,0
user_112,2024-08-06,2024-08,282.83987504964523,grocery_pos,Apple,False,positive,Frugal,1380.6338633099524,0.04757774745340221,0
user_107,2024-06-10,2024-06,404.6191937092908,food_out,SuperStore,False,negative,Strategic,855.5878884375436,0.08115081983359547,0
user_111,2024-02-10,2024-02,164.32575327833743,health_fitness,Spotify,False,positive,Strategic,1393.0596086145529,0.09157710565281504,0
user_110,2024-01-24,2024-01,348.3855559303304,health_fitness,Walmart,False,neutral,Conservative,233.7424225352355,0.2851857850813935,0
test_subject,2024-05-30,2024-05,472.7553311548495,entertainment,Spotify,False,neutral,Strategic,1145.3168647177247,0.20941252978531485,0
user_102,2024-02-04,2024-02,385.3871426696664,subscriptions,Netflix,False,neutral,Frugal,979.1482659324229,0.2887189759438321,0
premium_user,2024-05-16,2024-05,207.57464467400752,entertainment,Netflix,False,neutral,Conservative,715.0444954129531,0.2758922308950636,0
premium_user,2024-03-08,2024-03,396.9799043308283,entertainment,Hulu,False,positive,Impulsive,1249.8474496069116,0.2492437328137536,0
user_107,2024-06-24,2024-06,303.95508525175705,entertainment,Hulu,False,neutral,Impulsive,956.7257783816996,0.22111160422506348,0
user_110,2024-02-02,2024-02,224.33482206089522,shopping_net,GasStation,True,positive,Conservative,1693.7292496307996,0.16179476268924023,0
user_111,2024-04-14,2024-04,367.07049779483975,health_fitness,Nike,False,neutral,Strategic,1491.7338595904325,0.16885783404432336,0
user_103,2024-02-01,2024-02,55.54531442172008,grocery_pos,Netflix,False,neutral,Frugal,951.63497121885,0.06514167189523118,0
user_104,2024-08-27,2024-08,390.2372707655855,entertainment,Nike,False,positive,Conservative,217.11662821903897,0.28774434155906375,0
user_108,2024-06-03,2024-06,317.56444234107585,shopping_net,Hulu,False,positive,Frugal,1151.9494722729664,0.2264044626160603,0
user_112,2024-09-13,2024-09,166.93993221952098,shopping_net,Amazon,False,positive,Impulsive,556.1953792103836,0.12631291824287502,0
test_subject,2024-03-16,2024-03,69.11923251367928,utilities,SuperStore,False,neutral,Strategic,238.3123434963578,0.004163812025423497,0
user_101,2024-02-24,2024-02,331.51635228545155,shopping_net,Hulu,False,negative,Strategic,321.9251739715806,0.06449088928937699,0
user_108,2024-09-06,2024-09,130.28854017116117,subscriptions,Walmart,False,neutral,Frugal,583.2962635286034,0.29162069077920494,0
demo_user,2024-02-10,2024-02,110.9152528207265,gas_transport,Nike,False,neutral,Strategic,858.5706885721016,0.22691298273391158,0
user_114,2024-01-27,2024-01,260.29012983723715,grocery_pos,Hulu,True,negative,Impulsive,1631.2705734175395,0.014123765929780029,0
demo_user,2024-08-13,2024-08,406.14975721095277,food_out,Starbucks,True,neutral,Conservative,1550.0586259774395,0.10408500884458066,0
user_107,2024-07-09,2024-07,420.29987930748376,subscriptions,Walmart,False,neutral,Conservative,1063.3444313351206,0.18042468165472217,0
user_107,2024-08-24,2024-08,97.53986138392538,food_out,HighEndClub,False,neutral,Conservative,1432.470202877874,0.17170821072110648,0
user_103,2024-05-08,2024-05,166.28444618128202,subscriptions,Hulu,False,positive,Strategic,277.10144854129817,0.27393719412743534,0
user_101,2024-08-14,2024-08,117.62616757948389,gas_transport,Apple,False,neutral,Strategic,705.9084987778251,0.04117616245777423,0
demo_user,2024-06-09,2024-06,474.3171794239621,grocery_pos,Spotify,False,negative,Impulsive,694.9320079769826,0.005357633312217258,0
user_110,2024-01-24,2024-01,470.24065196453387,health_fitness,GasStation,False,positive,Conservative,1233.4508326231175,0.22449696003844677,0
user_107,2024-02-23,2024-02,165.6839810836139,subscriptions,Apple,False,positive,Conservative,322.6321031879786,0.09728454309122077,0
user_109,2024-09-11,2024-09,490.2421186339552,health_fitness,Amazon,False,neutral,Impulsive,232.74375941604296,0.1241185972726989,0
user_109,2024-05-09,2024-05,471.4748586307563,grocery_pos,GasStation,True,positive,Conservative,119.57150055895062,0.11024411923232322,0
user_113,2024-07-02,2024-07,235.30112969386778,grocery_pos,GasStation,False,positive,Conservative,430.5627530218622,0.08004057296955315,0
user_102,2024-03-05,2024-03,162.25860583452106,entertainment,Amazon,True,positive,Strategic,157.13469166898722,0.02248073898319719,0
user_106,2024-08-14,2024-08,307.36645547573045,subscriptions,Amazon,False,neutral,Strategic,871.400221059373,0.13100078906871945,0
user_106,2024-02-02,2024-02,260.8526926371287,gas_transport,Spotify,False,positive,Frugal,1990.8833100393904,0.29669696886219843,0
user_102,2024-08-21,2024-08,157.36749466776624,entertainment,Amazon,False,neutral,Strategic,1847.5052789978497,0.03081183923936538,0
demo_user,2024-04-12,2024-04,388.1903177287997,grocery_pos,Apple,False,neutral,Conservative,1184.9200857248175,0.048221564389810546,0
test_subject,2024-09-26,2024-09,279.6020969700385,health_fitness,Nike,False,neutral,Strategic,292.32922300044663,0.14383845908227463,0
user_102,2024-01-11,2024-01,105.11324916715297,gas_transport,HighEndClub,False,positive,Frugal,289.321457195997,0.20888026185133446,0
user_102,2024-04-25,2024-04,439.19903979167105,utilities,HighEndClub,False,neutral,Impulsive,234.57248493172122,0.06313286558143384,0
user_104,2024-01-24,2024-01,81.5196952402105,food_out,Starbucks,False,neutral,Impulsive,1200.9120045380107,0.08384074623014606,0
user_114,2024-01-26,2024-01,190.6318675048157,grocery_pos,Spotify,False,positive,Strategic,1315.0133266059852,0.13852186554564086,0
user_110,2024-09-24,2024-09,96.21504656814949,gas_transport,Nike,False,positive,Conservative,1177.3139608147164,0.20988568223673545,0
premium_user,2024-07-01,2024-07,15.435411774446491,utilities,Amazon,False,neutral,Frugal,819.7265008621564,0.2522660725134741,0
premium_user,2024-05-04,2024-05,432.220401074988,grocery_pos,Spotify,False,neutral,Frugal,105.36642460613966,0.22440408722470512,0
user_108,2024-09-01,2024-09,184.17260764177306,health_fitness,Spotify,False,neutral,Conservative,918.2392988944949,0.10891069315165992,0
user_113,2024-06-25,2024-06,151.6093895749834,gas_transport,Apple,True,neutral,Conservative,1200.843479058252,0.019711687570012258,0
user_101,2024-02-06,2024-02,47.562104707214296,subscriptions,Starbucks,False,neutral,Impulsive,309.7592836410065,0.18481835543259173,0
user_107,2024-07-31,2024-07,468.43652084392824,grocery_pos,Apple,False,positive,Strategic,635.6601467984061,0.0012664970366996985,0
user_105,2024-05-09,2024-05,39.14374836424029,gas_transport,Spotify,False,neutral,Strategic,333.4451924186236,0.17008721797473236,0
user_112,2024-03-18,2024-03,372.3042853320293,health_fitness,Amazon,False,negative,Impulsive,1007.0560681339952,0.15574756720649907,0
user_108,2024-02-22,2024-02,262.62311325558835,utilities,Netflix,False,negative,Conservative,1436.2199696366445,0.28825799842270317,0
user_108,2024-02-01,2024-02,149.54483212169367,grocery_pos,Netflix,False,neutral,Frugal,784.4920906055647,0.2697480836812755,0
user_112,2024-02-13,2024-02,30.10645486411128,health_fitness,Spotify,False,neutral,Frugal,368.7115798563374,0.19542266347611612,0
premium_user,2024-06-03,2024-06,112.35784771349277,subscriptions,Netflix,False,positive,Impulsive,1515.3907938237337,0.09844476137404048,0
test_subject,2024-05-07,2024-05,322.95085841396286,subscriptions,Netflix,True,negative,Conservative,914.0185910856253,0.0035453183383975517,0
user_102,2024-01-08,2024-01,337.67063477209757,food_out,SuperStore,False,neutral,Impulsive,1564.575923654496,0.1702917236894615,0
user_102,2024-06-14,2024-06,271.4230692768318,entertainment,HighEndClub,False,positive,Conservative,1089.829656364909,0.14915987290929547,0
user_111,2024-09-16,2024-09,107.90767216885335,subscriptions,Amazon,True,neutral,Strategic,986.9530767376167,0.2971162392636146,0
user_113,2024-09-24,2024-09,471.1752575759506,gas_transport,HighEndClub,False,neutral,Strategic,789.0351364931345,0.25901326781380435,0
